Id,Start_Date__c,End_Date__c,Date_Last_Verified__c,Status__c,Degree_Type__c,Data_Source__c,Degree_Text__c,Major_Text__c,Index (for debugging)
a02f400000KbGYoAAN,2017-09-25,2017-12-15,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1556
a02f400000KbGYrAAN,2017-09-25,2017-11-16,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1554
a02f400000KbGYqAAN,2016-09-26,2016-12-16,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1553
a02f400000KbGYpAAN,2018-01-17,2019-05-24,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1555
a02f400000iSnA8AAK,2020-08-19,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1619
a02f4000006n79yAAA,2013-08-20,2013-12-13,2019-11-18,Transferred out,Bachelor's,NSC,,,585
a02f400000PaNOjAAN,2020-01-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,584
a02f4000006n79xAAA,2017-01-17,2017-12-07,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,582
a02f4000006n79wAAA,2014-01-13,2014-05-23,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,581
a02f400000Bli3SAAR,2018-06-11,2018-12-10,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,583
a02f4000006n6m8AAA,2016-08-17,2020-08-14,2018-11-28,Graduated,Bachelor's,Coordinator Verified,BACHELOR OF SCIENCE,GENETICS & PLANT BIOLOGY BS,1482
a02f400000BlhxmAAB,2018-08-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2804
a02f400000KbGXsAAN,2019-09-23,,2019-11-18,Attending,Bachelor's,NSC,,,2991
a02f400000KbGZeAAN,2019-08-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2425
a02f400000KbGdNAAV,2019-09-30,,2019-11-18,Attending,Bachelor's,NSC,,,3826
a02f400000iSnE8AAK,2020-08-18,,2019-11-18,Attending,Bachelor's,NSC,,,1426
a02f4000006n7OyAAI,2016-06-20,,2019-11-18,Attending,Bachelor's,NSC,,,1425
a02f400000iSnEZAA0,2020-08-19,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,939
a02f400000iSnEYAA0,2020-06-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,938
a02f400000KbGZKAA3,2019-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,937
a02f400000Bli3IAAR,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,2664
a02f4000006n77GAAQ,2015-09-24,,2019-11-18,Attending,Bachelor's,NSC,,,2524
a02f4000006n74BAAQ,2017-09-05,2020-05-22,2019-11-18,Graduated,Certificate,NSC,"CERT OF ACHIEVEMENT, LEVEL III",NOT APPLICABLE,77
a02f400000iSnD4AAK,2020-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,76
a02f400000KbGbTAAV,2019-08-20,,2019-11-18,Attending,Bachelor's,NSC,,,3259
a02f400000BlhxTAAR,2018-08-15,2018-12-17,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3267
a02f400000Bli3TAAR,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,3343
a02f400000KbGdqAAF,2019-08-20,,2019-11-18,Attending,Bachelor's,NSC,,,2529
a02f4000006n6yVAAQ,2016-09-26,2017-03-31,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,4161
a02f4000006n6yUAAQ,2015-06-08,2016-06-02,2019-11-18,Transferred out,Bachelor's,NSC,,,4159
a02f4000006n6yWAAQ,2017-09-25,2018-12-14,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,4162
a02f4000006n7FlAAI,2016-09-17,2020-06-11,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,BIOENGINEERING,2629
a02f4000006n7PDAAY,2016-08-17,2020-05-15,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,CONSERV & RESOURCE STDS BS,3775
a02f400000Bli14AAB,2018-08-20,2018-12-14,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3774
a02f4000006n6gtAAA,2017-08-16,,2019-11-18,Attending,Bachelor's,NSC,,,169
a02f400000KZCHtAAP,2019-06-17,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,168
a02f400000G1i5xAAB,2019-01-14,2019-04-03,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1327
a02f400000Bli3eAAB,2018-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,2716
a02f4000006n6yeAAA,2017-08-23,,2019-11-18,Attending,Bachelor's,NSC,,,3899
a02f4000006n6euAAA,2014-08-18,2017-05-26,2019-11-18,Graduated,Associate's,NSC,ASSOCIATE IN ARTS-TRANSFER,SOCIOLOGY: CSU,4233
a02f4000006n6etAAA,2017-08-23,2017-12-12,2019-11-18,Withdrew,Bachelor's,NSC,,,4232
a02f400000iSnAbAAK,2020-06-29,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,553
a02f4000006n7KyAAI,2017-09-25,2017-12-15,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,552
a02f4000006n7KxAAI,2016-09-26,2017-03-31,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,551
a02f4000006n7KwAAI,2016-08-24,2016-12-12,2019-11-18,Transferred out,Bachelor's,NSC,,,549
a02f400000KbGXyAAN,2016-09-26,2020-09-04,2018-11-28,Graduated,Bachelor's,Coordinator Verified,BACHELOR OF ARTS,UNDERGRADUATE,1531
a02f400000G1i7PAAR,2019-01-07,2020-06-16,2019-11-18,Withdrew,Bachelor's,NSC,,,2416
a02f400000Bli6WAAR,2018-08-27,2018-08-28,2019-11-18,Transferred out,Bachelor's,NSC,,,2415
a02f4000006n6iMAAQ,2015-08-24,2015-12-13,2019-11-18,Transferred out,Bachelor's,NSC,,,2414
a02f4000006n6iNAAQ,2016-01-20,2018-08-04,2019-11-18,Graduated,Certificate,NSC,CERTIFICATE PROGRAM,UNIVERSITY TRANSFER: CSUGE,2412
a02f400000Bli6VAAR,2018-08-15,2018-12-17,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2413
a02f400000Bli5uAAB,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,1024
a02f400000iSnEPAA0,2020-06-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1023
a02f400000PaNNdAAN,2020-01-13,,2019-11-18,Attending,Bachelor's,NSC,,,1022
a02f400000iSnELAA0,2020-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,3660
a02f400000iSnDmAAK,2020-08-19,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2422
a02f400000PaNR3AAN,2020-01-13,2020-04-28,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2421
a02f4000006n7CjAAI,2014-10-02,2018-06-15,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,SOCIOLOGY,2420
a02f4000006n7FKAAY,2017-09-20,,2019-11-18,Attending,Bachelor's,NSC,,,2670
a02f4000006n7BNAAY,2016-09-26,2017-03-31,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,961
a02f400000KbGisAAF,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,3539
a02f4000006n6rTAAQ,2015-09-14,2019-09-05,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,POLITICAL SCIENCE,2765
a02f400000PaNR6AAN,2020-01-18,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2126
a02f400000KbGcuAAF,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1114
a02f400000KbGZ4AAN,2019-09-25,,2019-11-18,Attending,Bachelor's,NSC,,,878
a02f400000KZCGvAAP,2019-06-10,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3633
a02f400000EtfvsAAB,2018-07-02,2020-06-26,2019-11-18,Graduated,Certificate,NSC,CERTIF OF ACHIEV 45-89 QTR,SOCIOLOGY FOR TRANSFER,1428
a02f4000006n7MqAAI,2013-08-28,2015-05-08,2019-11-18,Withdrew,Bachelor's,NSC,,,1795
a02f4000006n7MpAAI,2017-01-18,2017-12-16,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1794
a02f400000iSnB7AAK,2020-06-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1793
a02f400000KZCGlAAP,2019-06-10,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1792
a02f4000006n6xjAAA,2016-08-29,2018-05-10,2019-11-18,Withdrew,Bachelor's,NSC,,,2814
a02f400000KbGfVAAV,2019-08-14,2019-08-21,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,490
a02f4000006n7EbAAI,2015-01-12,2018-05-25,2019-11-18,Graduated,Associate's,NSC,ASSOCIATE IN SCIENCE,ALLIED HEALTH,487
a02f4000006n7EaAAI,2014-06-23,2014-09-07,2019-11-18,Transferred out,Bachelor's,NSC,,,486
a02f400000G1i6gAAB,2019-02-04,2019-03-19,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,489
a02f400000Blhx5AAB,2018-08-15,2018-12-17,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,488
a02f400000KbGcxAAF,2019-09-25,,2019-11-18,Attending,Bachelor's,NSC,,,824
a02f4000006n75jAAA,2015-08-31,2019-05-11,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,PSYCHOLOGY,693
a02f4000006n6wdAAA,2016-09-22,2020-06-12,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,ANTHROPOLOGY-BS,3285
a02f4000006n7JtAAI,2017-08-26,2018-05-25,2019-11-18,Withdrew,Bachelor's,NSC,,,3315
a02f4000006n7BCAAY,2016-09-19,2020-06-12,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,ENVIRONMENTAL STUDIES,3399
a02f400000KbGciAAF,2019-08-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,84
a02f400000Bli4XAAR,2018-09-27,,2019-11-18,Attending,Bachelor's,NSC,,,241
a02f400000BlhxgAAB,2018-08-22,2018-12-14,2019-11-18,Withdrew,Bachelor's,NSC,,,4043
a02f400000KbGZgAAN,2019-06-24,2020-11-10,2018-11-28,Withdrew,Bachelor's,Coordinator Verified,,,1308
a02f4000006n72uAAA,2016-09-19,2019-12-13,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,POLITICAL SCIENCE,45
a02f400000Bli3MAAR,2018-09-04,2018-12-20,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,44
a02f4000006n6rKAAQ,2017-08-23,,2019-11-18,Attending,Bachelor's,NSC,,,3621
a02f4000006n6zcAAA,2017-08-17,,2019-11-18,Attending,Bachelor's,NSC,,,1408
a02f4000006n70PAAQ,2014-08-19,2015-01-26,2019-11-18,Transferred out,Bachelor's,NSC,,,808
a02f400000PaNPrAAN,2020-01-18,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,807
a02f4000006n70OAAQ,2015-01-17,2017-12-06,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,805
a02f400000BlhyxAAB,2018-08-25,2019-05-22,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,806
a02f400000iSnC2AAK,2020-06-29,2020-10-01,2018-11-28,Withdrew,Associate's or Certificate (TBD),Coordinator Verified,,,1974
a02f400000iSnEJAA0,2020-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,15
a02f400000PaNQVAA3,2020-01-23,,2019-11-18,Attending,Bachelor's,NSC,,,3001
a02f4000006n6fuAAA,2017-08-23,2019-08-29,2019-11-18,Withdrew,Bachelor's,NSC,,,3000
a02f4000006n6ftAAA,2015-08-20,2016-05-16,2019-11-18,Transferred out,Bachelor's,NSC,,,2999
a02f4000006n6fsAAA,2017-01-28,2017-05-26,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2998
a02f400000KbGipAAF,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3181
a02f400000iSnGeAAK,2020-08-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2005
a02f4000006n6i5AAA,2016-08-17,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3141
a02f400000KbGcLAAV,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,3396
a02f400000iSn9DAAS,2020-08-24,,2019-11-18,Attending,Bachelor's,NSC,,,1235
a02f400000Bli7lAAB,2018-08-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,4219
a02f4000006n6p7AAA,2016-01-19,2016-05-05,2019-11-18,Withdrew,Bachelor's,NSC,,,1153
a02f4000006n6p6AAA,2015-01-20,2015-05-07,2019-11-18,Withdrew,Bachelor's,NSC,,,1152
a02f4000006n6p5AAA,2013-08-24,2013-12-12,2019-11-18,Withdrew,Bachelor's,NSC,,,1151
a02f400000Bli2UAAR,2018-10-30,2019-04-22,2019-11-18,Withdrew,Bachelor's,NSC,,,1150
a02f4000006n6p4AAA,2017-04-18,2017-08-31,2019-11-18,Withdrew,Bachelor's,NSC,,,1149
a02f400000KbGcaAAF,2019-09-23,,2019-11-18,Attending,Bachelor's,NSC,,,4166
a02f400000EtAIFAA3,2017-08-22,,2019-11-18,Attending,Bachelor's,NSC,,,2069
a02f400000KbGckAAF,2019-08-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,602
a02f400000KbGcjAAF,2018-06-11,2018-07-19,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,600
a02f400000PaNPFAA3,2020-01-13,2020-10-01,2018-11-28,Withdrew,Associate's or Certificate (TBD),Coordinator Verified,,,601
a02f4000006n7AVAAY,2017-08-21,2019-05-24,2019-11-18,Transferred out,Bachelor's,NSC,,,603
a02f400000Bli9GAAR,2018-08-16,2019-07-02,2018-11-28,Withdrew,Bachelor's,Coordinator Verified,,,1893
a02f400000KbGjlAAF,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1278
a02f400000iSnHCAA0,2020-09-08,,2019-11-18,Attending,Bachelor's,NSC,,,554
a02f4000006n79rAAA,2017-08-23,2019-05-13,2019-11-18,Withdrew,Bachelor's,NSC,,,3003
a02f400000iSnFzAAK,2020-08-22,,2019-11-18,Attending,Bachelor's,NSC,,,2390
a02f4000006n7IGAAY,2015-08-20,2017-05-16,2019-11-18,Withdrew,Bachelor's,NSC,,,186
a02f400000PaNPNAA3,2020-01-27,2020-04-19,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,185
a02f4000006n6swAAA,2017-08-28,2018-05-03,2019-11-18,Transferred out,Bachelor's,NSC,,,1156
a02f400000Bli2sAAB,2018-08-15,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1155
a02f4000006n76dAAA,2016-01-04,2016-03-25,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3991
a02f4000006n76cAAA,2014-09-02,2015-08-26,2019-11-18,Transferred out,Bachelor's,NSC,,,3990
a02f400000KbGgzAAF,2019-09-25,2020-07-02,2019-11-18,Withdrew,Bachelor's,NSC,,,4036
a02f400000KbGeyAAF,2019-09-25,,2019-11-18,Attending,Bachelor's,NSC,,,4016
a02f400000KbGezAAF,2019-08-24,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,4015
a02f4000006n6jcAAA,2017-08-28,2018-05-20,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1606
a02f4000006n6jbAAA,2014-08-25,2014-12-12,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1605
a02f4000006n6jaAAA,2013-08-26,2014-02-04,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1604
a02f4000006n6jZAAQ,2014-01-27,2014-10-29,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1603
a02f4000006n6jYAAQ,2013-08-26,2013-08-29,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1602
a02f400000BlhwvAAB,2018-05-29,2018-09-03,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1601
a02f400000KbGi2AAF,2019-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,3801
a02f4000006n78wAAA,2013-08-29,2015-05-17,2019-11-18,Withdrew,Bachelor's,NSC,,,461
a02f4000006n7OrAAI,2017-08-21,2017-12-12,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1089
a02f4000006n7OqAAI,2014-06-16,2014-08-09,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1088
a02f4000006n7OpAAI,2014-06-09,2014-09-19,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1087
a02f4000006n7OuAAI,2013-09-23,2017-06-16,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,"MICROBIOLOGY, IMMUNOLOGY, AND MOLECULAR GENETICS",1086
a02f400000BlhxXAAR,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,1085
a02f4000006n7OtAAI,2017-08-28,2017-09-08,2019-11-18,Transferred out,Bachelor's,NSC,,,1084
a02f400000BlhxYAAR,2018-01-16,2018-05-24,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1083
a02f4000006n7OsAAI,2015-06-15,2015-08-06,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1082
a02f4000006n7OoAAI,2016-06-03,2016-08-12,2019-11-18,Transferred out,Bachelor's,NSC,,,1081
a02f4000006n6i0AAA,2017-08-23,2018-05-14,2019-11-18,Withdrew,Bachelor's,NSC,,,3548
a02f400000KbGhvAAF,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1700
a02f400000KbGi4AAF,2019-09-25,,2019-11-18,Attending,Bachelor's,NSC,,,869
a02f4000006n6u1AAA,2016-09-26,2020-01-17,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3464
a02f4000006n6u0AAA,2015-09-24,2015-12-04,2019-11-18,Withdrew,Bachelor's,NSC,,,3463
a02f400000KbGjEAAV,2019-08-19,,2019-11-18,Attending,Bachelor's,NSC,,,1739
a02f400000PaNOCAA3,2020-01-13,,2019-11-18,Attending,Bachelor's,NSC,,,2304
a02f400000KbGc0AAF,2019-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,2303
a02f400000Bli21AAB,2018-09-26,,2019-11-18,Attending,Bachelor's,NSC,,,22
a02f400000Bli4PAAR,2018-06-11,2018-07-19,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3147
a02f400000G1i5JAAR,2019-01-14,2019-05-23,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,3148
a02f400000Bli4OAAR,2018-01-16,2018-12-17,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,3146
a02f400000EtAIVAA3,2014-08-18,2017-05-27,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1146
a02f400000Blhy5AAB,2017-09-25,2020-06-25,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1955
a02f400000Bli7SAAR,2017-09-28,,2019-11-18,Attending,Bachelor's,NSC,,,229
a02f400000iSnG5AAK,2020-06-22,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2096
a02f400000KbGagAAF,2019-09-02,,2019-11-18,Attending,Bachelor's,NSC,,,2095
a02f400000Bli2nAAB,2018-08-21,,2019-11-18,Attending,Bachelor's,NSC,,,2335
a02f4000006n7M8AAI,2014-10-02,2015-04-20,2019-11-18,Withdrew,Bachelor's,NSC,,,2767
a02f400000KbGiSAAV,2019-08-19,,2019-11-18,Attending,Bachelor's,NSC,,,2766
a02f4000006n7M9AAI,2016-01-20,2019-05-24,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2768
a02f4000006n6hjAAA,2015-08-24,2016-05-05,2019-11-18,Withdrew,Bachelor's,NSC,,,2011
a02f4000006n6isAAA,2016-09-17,,2019-11-18,Attending,Bachelor's,NSC,,,684
a02f4000006n7O4AAI,2013-08-26,2014-05-16,2019-11-18,Transferred out,Bachelor's,NSC,,,1009
a02f4000006n7O5AAI,2016-09-26,2017-06-30,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1008
a02f4000006n7O3AAI,2016-01-25,2016-02-18,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1007
a02f4000006n7O2AAI,2014-08-25,2015-05-29,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1006
a02f400000KbGheAAF,2019-08-26,,2019-11-18,Attending,Bachelor's,NSC,,,3408
a02f400000KbGYMAA3,2019-08-14,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2474
a02f400000KbGYNAA3,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2472
a02f4000006n6s7AAA,2017-08-16,2019-05-24,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2473
a02f4000006n71QAAQ,2015-08-24,2016-10-19,2019-11-18,Withdrew,Bachelor's,NSC,,,1811
a02f400000KbGixAAF,2019-08-12,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3094
a02f400000BlhyOAAR,2018-08-27,2018-12-14,2019-11-18,Withdrew,Bachelor's,NSC,,,3095
a02f400000Bli5ZAAR,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,2960
a02f400000Bli5YAAR,2018-08-27,2018-12-15,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2959
a02f4000006n7BpAAI,2017-09-25,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,354
a02f4000006n7BoAAI,2015-08-20,2016-12-12,2019-11-18,Transferred out,Bachelor's,NSC,,,352
a02f4000006n71iAAA,2014-08-25,2018-05-05,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF BUSINESS ADMIN.,MANAGEMENT,2908
a02f400000Blhz3AAB,2018-09-24,,2019-11-18,Attending,Bachelor's,NSC,,,3741
a02f400000KZCILAA5,2019-06-17,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3740
a02f400000KbGb4AAF,2019-09-23,,2019-11-18,Attending,Bachelor's,NSC,,,666
a02f4000006n6wMAAQ,2017-09-27,,2019-11-18,Attending,Bachelor's,NSC,,,761
a02f4000006n6wNAAQ,2017-08-19,2017-12-14,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,760
a02f4000006n6mGAAQ,2017-08-22,,2019-11-18,Attending,Bachelor's,NSC,,,825
a02f4000006n6xtAAA,2016-08-17,2016-12-17,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1790
a02f400000G1i6JAAR,2019-01-07,2019-03-29,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1791
a02f4000006n6nVAAQ,2017-01-09,2017-03-31,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,702
a02f400000PaNPAAA3,2020-01-13,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,701
a02f4000006n6nYAAQ,2017-06-12,2018-05-23,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,700
a02f4000006n6naAAA,2013-09-21,2017-06-15,2019-11-18,Transferred out,Bachelor's,NSC,,,698
a02f4000006n6nZAAQ,2015-09-21,2015-10-03,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,697
a02f4000006n6nXAAQ,2016-06-13,2016-08-04,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,696
a02f4000006n6nWAAQ,2014-06-16,2014-08-09,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,695
a02f400000Bli5WAAR,2018-06-25,2020-06-11,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE,COMPUTER SCIENCE: COMPUTER GAME DESIGN,699
a02f4000006n7HsAAI,2017-08-28,2020-05-15,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF ARTS,BLP (BA),2221
a02f400000PaNQZAA3,2020-01-27,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2220
a02f400000KZCIyAAP,2019-06-10,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2219
a02f400000Bli8UAAR,2018-06-11,2018-07-26,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2218
a02f400000PaNP5AAN,2020-01-13,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,4186
a02f400000BlhwrAAB,2018-08-27,,2019-11-18,Attending,Bachelor's,NSC,,,157
a02f4000006n713AAA,2014-08-25,2018-05-18,2019-11-18,Graduated,Bachelor's,NSC,BACHELOR OF SCIENCE IN ELECTRICAL ENGINEERING,ELECTRICAL ENGINEERING,156
a02f4000006n714AAA,2015-06-22,2015-08-15,2019-11-18,Transferred out,Bachelor's,NSC,,,155
a02f400000KZCItAAP,2019-06-10,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,400
a02f4000006n6zBAAQ,2015-09-14,,2019-11-18,Attending,Bachelor's,NSC,,,399
a02f4000006n708AAA,2017-08-23,,2019-11-18,Attending,Bachelor's,NSC,,,2434
a02f4000006n6o2AAA,2017-08-23,,2019-11-18,Attending,Bachelor's,NSC,,,498
a02f400000BlhzkAAB,2018-08-15,2018-12-17,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,499
a02f400000KZCIRAA5,2019-06-17,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2191
a02f4000006n7G0AAI,2017-06-19,2017-07-27,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2190
a02f4000006n7G1AAI,2016-09-22,2020-09-11,2018-11-28,Graduated,Bachelor's,Coordinator Verified,BACHELOR OF SCIENCE,PSYCHOBIOLOGY,2192
a02f4000006n7CxAAI,2017-09-25,2020-06-26,2019-11-18,Graduated,Certificate,NSC,CERT OF ACHIEVEMENT-ADV 45-89,TRANSFER STUDIES - IGETC/CSU,2508
a02f400000PaNPhAAN,2020-01-06,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2507
a02f400000Bli6HAAR,2018-07-02,2018-09-14,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,2506
a02f400000KZCHrAAP,2019-06-10,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,2982
a02f4000006n7KsAAI,2017-08-16,2018-05-24,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,2981
a02f4000006n71CAAQ,2014-12-16,2016-05-13,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1986
a02f4000006n71DAAQ,2014-08-18,2014-12-19,2019-11-18,Transferred out,Associate's or Certificate (TBD),NSC,,,1984
a02f400000KbGdRAAV,2019-09-23,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,1983
a02f4000006n71EAAQ,2017-01-19,2018-12-10,2019-11-18,Withdrew,Associate's or Certificate (TBD),NSC,,,1985
a02f400000Bli6nAAB,2018-08-20,2018-12-16,2019-11-18,Withdrew,Bachelor's,NSC,,,717
a02f400000iSnGyAAK,2020-04-06,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3843
a02f400000KbGenAAF,2018-08-22,,2019-11-18,Attending,Bachelor's,NSC,,,3842
a02f400000Bli1RAAR,2018-08-20,2018-10-21,2019-11-18,Withdrew,Bachelor's,NSC,,,3896
a02f400000EtAIOAA3,2018-01-16,,2019-11-18,Attending,Associate's or Certificate (TBD),NSC,,,3295
