Id,Needs_NSC_Review__c,NSC_Review_Reason__c
003f400001XsrvzAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxXGAAZ,True,<Changed>New unreported left college: San Jose State University (Aug 2017 start)
003f400001XsrhvAAB,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400001XsrjdAAB,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400001XsrrdAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxJPAAZ,True,<Changed>New unreported left college: College of San Mateo (Jun 2018 start)
003f400000KvxTVAAZ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-Berkeley (Aug 2016 start)
003f400001XsroXAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start)
003f400000KvxKDAAZ,True,<Changed>New unreported left college: Mission College (Jan 2019 start)
003f400001Xsrq4AAB,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400001XsrwLAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start)
003f400001XsrsmAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Riverside (Sep 2020 start)
003f400000KvxViAAJ,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000KvxV0AAJ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2018 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start)
003f40000169i04AAA,True,<Warning>Attending enrollment not confirmed by NSC: Ohlone Community College (Aug 2020 start)
003f400001XsrvqAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Los Angeles (Oct 2020 start)
003f400000KvxeTAAR,True,<Warning>Attending enrollment not confirmed by NSC: Barstow Community College (Jan 2020 start)
003f400000KvxO2AAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-Santa Cruz (Sep 2015 start)
003f400001XsrgmAAB,True,<Warning>Attending enrollment not confirmed by NSC: Saint Martin's University (Aug 2020 start)
003f400001XsrjuAAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start)
003f400001XsriSAAR,True,<Warning>Attending enrollment not confirmed by NSC: Grand Canyon University (Sep 2020 start)
003f400000KvxgGAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start)
003f400000TlTScAAN,True,<Changed>New unreported left college: Canada College (Aug 2018 start)
003f400000KvxVdAAJ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2019 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: Arizona State University (Aug 2020 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start)
003f400001XsrhoAAB,True,<Warning>Attending enrollment not confirmed by NSC: Skyline College (Aug 2020 start)
003f400000TlTRDAA3,True,<Changed>New unreported left college: Notre Dame de Namur University (Jan 2019 start)
003f400000KvxerAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Los Angeles (Sep 2017 start)
003f400000KvxQmAAJ,True,<Changed>New unreported left college: De Anza College (Sep 2017 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start)
003f400000TlTLyAAN,True,<Changed>New unreported left college: Notre Dame de Namur University (Aug 2018 start)
003f400001Xsrp7AAB,True,<Warning>Attending enrollment not confirmed by NSC: Central Washington University (Sep 2020 start)
003f400000KvxUCAAZ,True,<Changed>New unreported left college: Berkeley City College (Aug 2018 start)
003f400001XsrrRAAR,True,<Warning>Attending enrollment not confirmed by NSC: California Lutheran University (Aug 2020 start)
003f400000KvxPqAAJ,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxL4AAJ,True,<Changed>New unreported graduation (was Attending): Menlo College (May 2020); <Changed>New unreported left college: Menlo College (Jan 2015 start); <Warning>Graduated enrollment not confirmed by NSC: Menlo College (May 2020 start)
003f400000KvxWPAAZ,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2018 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start)
003f400000xFjygAAC,True,<Not changed>Graduation not confirmed (Attending in NSC): The Evergreen State College (Sep 2016 start)
003f40000169hqmAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000KvxKnAAJ,True,<Changed>New unreported left college: College of San Mateo (Jan 2018 start)
003f400000KvxQ7AAJ,True,<Changed>New unreported left college: College of San Mateo (Aug 2018 start)
003f400001XsrjBAAR,True,<Warning>Attending enrollment not confirmed by NSC: Purdue University-Main Campus (Aug 2020 start)
003f400001XsrqUAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400001XsrqdAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxTBAAZ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-Riverside (Sep 2016 start)
003f40000169hvzAAA,True,<Not changed>NSC indicates still attending (currently Withdrew): Central Washington University (Jan 2020 start currently 06/12/2020 end)
003f400001XsrwYAAR,True,<Warning>Attending enrollment not confirmed by NSC: Saint Martin's University (Aug 2020 start)
003f400001XsrvwAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Merced (Aug 2020 start)
003f400000TlTQyAAN,True,<Changed>New unreported left college: Canada College (Aug 2018 start)
003f400000TlTLMAA3,True,<Not changed>NSC indicates still attending (currently Transferred out): San Jose State University (Aug 2018 start currently 08/24/2020 end)
003f400000KvxfrAAB,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2019 start); <Added>NSC indicates previously unreported enrollment (Withdrew):  (Jan 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start); <Warning>Withdrew enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start)
003f400000KvxPVAAZ,True,<Warning>Attending enrollment not confirmed by NSC: Georgetown University (Aug 2020 start)
003f400001EuTsRAAV,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start)
003f400001XsrjFAAR,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start)
003f400000KvxNxAAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): Stanford University (Apr 2020 start)
003f400001XsrjtAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400001XsrqEAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400000TlTLHAA3,True,<Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000KvxX6AAJ,True,<Changed>New unreported left college: Foothill College (Sep 2017 start)
003f400000TlTKjAAN,True,<Warning>Withdrew enrollment not confirmed by NSC: DeVry University-Illinois (Aug 2020 start)
003f400001XsrouAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start)
003f400000KvxMoAAJ,True,<Changed>New unreported left college: Canada College (Aug 2018 start)
003f400000TlTQzAAN,True,<Changed>New unreported left college: Sonoma State University (Aug 2018 start)
003f400000TlTLbAAN,True,<Changed>New unreported left college: Sacramento City College (Aug 2018 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2020 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start)
003f400000TlTRZAA3,True,<Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start)
003f400001XsrvgAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-San Diego (Oct 2020 start)
003f400000TlTK1AAN,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start)
003f400000KvxYOAAZ,True,<Changed>New unreported left college: Foothill College (Jan 2019 start)
003f400000KvxKyAAJ,True,<Changed>New unreported left college: Skyline College (Feb 2019 start); <Changed>New unreported left college: Canada College (Aug 2018 start)
003f400000KvxWuAAJ,True,<Changed>New unreported left college: Foothill College (Sep 2017 start)
003f400000KvxOIAAZ,True,<Changed>New unreported left college: Canada College (Jan 2018 start)
003f400001XsrvXAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400001XsrsQAAR,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Stanislaus (Aug 2020 start)
003f400000KvxW7AAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2017 start)
003f400000KvxV2AAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2018 start)
003f400000KvxWbAAJ,True,<Changed>New unreported left college: De Anza College (Apr 2018 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start)
003f400001XsrpvAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f40000169hvDAAQ,True,<Not changed>NSC indicates still attending (currently Withdrew): University of California-Davis (Sep 2019 start currently 01/14/2020 end)
003f400001Xsrx6AAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000TlTK8AAN,True,<Changed>New unreported left college: College of San Mateo (Aug 2018 start)
003f400000KvxWaAAJ,True,<Changed>New unreported left college: San Jose City College (Sep 2018 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2018 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Aug 2016 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2018 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Aug 2016 start)
003f400001XsrnxAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400001XsrsXAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-San Diego (Oct 2020 start)
003f400000TlTOyAAN,True,<Changed>New unreported left college: University of California-Merced (Aug 2018 start)
003f400001XsrjoAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Denver (Sep 2020 start)
003f400001XsrsxAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000TlTKqAAN,True,<Changed>New unreported left college: Humboldt State University (Aug 2018 start)
003f40000169i18AAA,True,<Not changed>NSC indicates still attending (currently Withdrew): Seattle Community College-Central Campus (Jun 2019 start currently 11/10/2020 end)
003f400000KvxfqAAB,True,<Added>NSC indicates previously unreported enrollment (Graduated):  (Sep 2017 start); <Warning>Graduated enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000KvxR8AAJ,True,<Changed>New unreported left college: San Jose City College (Sep 2018 start)
003f400001XsrqGAAR,True,<Warning>Attending enrollment not confirmed by NSC: The Evergreen State College (Sep 2020 start)
003f400000KvxKhAAJ,True,<Changed>New unreported left college: Cosumnes River College (Aug 2018 start)
003f400001XsrrFAAR,True,<Not changed>NSC indicates still attending (currently Withdrew): De Anza College (Jun 2020 start currently 10/01/2020 end)
003f400000TlTKQAA3,True,<Changed>New unreported left college: University of California-Merced (Aug 2018 start)
003f40000169hvEAAQ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start)
003f400001XsropAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxVMAAZ,True,<Changed>New unreported left college: De Anza College (Apr 2017 start)
003f400000KvxK8AAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-Davis (Oct 2014 start); <Warning>Graduated enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000KvxQgAAJ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2016 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jun 2016 start)
003f400000KvxdjAAB,True,<Not changed>NSC indicates still attending (currently Transferred out): University of California-Irvine (Sep 2017 start currently 10/17/2019 end); <Changed>New unreported left college: San Jose City College (Jun 2018 start); <Changed>New unreported left college: Mission College (May 2018 start)
003f400000KvxQrAAJ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000TlTMwAAN,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001XsrgoAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of San Francisco (Aug 2020 start)
003f400000KvxM9AAJ,True,<Changed>New unreported left college: College of San Mateo (Aug 2018 start); <Changed>New unreported left college: Canada College (Jan 2019 start)
003f400001XsrqcAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400001XsrpYAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start)
003f400001XsrnFAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxfbAAB,True,<Changed>New unreported left college: City College of San Francisco (Jan 2019 start); <Changed>New unreported left college: San Francisco State University (Aug 2017 start)
003f400000TlTPdAAN,True,<Changed>New unreported left college: Foothill College (Sep 2018 start); <Changed>New unreported left college: College of San Mateo (Jan 2019 start); <Changed>New unreported left college: Contra Costa College (Jan 2019 start)
003f400001XsrpcAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Puget Sound (Aug 2020 start)
003f400001XsrrcAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Riverside (Sep 2020 start)
003f400000KvxLMAAZ,True,<Warning>Attending enrollment not confirmed by NSC: University of La Verne (Sep 2020 start)
003f400000KvxcuAAB,True,<Not changed>NSC indicates still attending (currently Withdrew): Canada College (Jan 2020 start currently 10/01/2020 end); <Changed>New unreported left college: California State University-Long Beach (Aug 2017 start)
003f400000TlTKAAA3,True,<Changed>New unreported left college: Sacramento City College (Aug 2018 start)
003f400000TlTKaAAN,True,<Not changed>NSC indicates still attending (currently Withdrew): Arizona State University (Aug 2018 start currently 07/02/2019 end)
003f400001XsrpVAAR,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001XsrhrAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of San Francisco (Aug 2020 start)
003f400000TlTQPAA3,True,<Changed>New unreported left college: San Jose State University (Aug 2018 start)
003f400001XsrhVAAR,True,<Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Aug 2020 start)
003f400001XsrobAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400000KvxgHAAR,True,<Changed>New unreported left college: San Jose State University (Aug 2017 start)
003f400001XsrpkAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001XsrqfAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Santa Barbara (Oct 2020 start)
003f400000KvxY9AAJ,True,<Changed>New unreported left college: Foothill College (Sep 2018 start)
003f400000KvxUhAAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-San Diego (Sep 2016 start)
003f400000KvxP9AAJ,True,<Changed>New unreported left college: University of California-Davis (Jun 2018 start)
003f400001XsroaAAB,True,<Warning>Attending enrollment not confirmed by NSC: Ohlone Community College (Aug 2020 start)
003f400000KvxKGAAZ,True,<Changed>New unreported left college: Canada College (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400001Xsrt9AAB,True,<Warning>Attending enrollment not confirmed by NSC: California State University-Sacramento (Aug 2020 start)
003f400001XsronAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000TlTKJAA3,True,<Changed>New unreported left college: De Anza College (Sep 2018 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2019 start)
003f400001XsrnwAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000TlTOrAAN,True,<Changed>New unreported left college: San Jose State University (Aug 2018 start); <Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000KvxfmAAB,True,<Added>NSC indicates previously unreported enrollment (Graduated):  (Sep 2017 start); <Warning>Graduated enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000TlTLTAA3,True,<Changed>New unreported left college: Skyline College (Aug 2018 start)
003f40000169hrnAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000TlTQ5AAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start)
003f400000KvxNeAAJ,True,<Changed>New unreported left college: Arizona State University (May 2018 start)
003f400001XsrssAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxLHAAZ,True,<Not changed>Graduation not confirmed (Attending in NSC): California Institute of Technology (Sep 2017 start); <Warning>Attending enrollment not confirmed by NSC: Northwestern University (Sep 2020 start)
003f400000KvxMrAAJ,True,<Changed>New unreported left college: Tacoma Community College (Sep 2018 start); <Changed>New unreported left college: Foothill College (Jul 2018 start); <Changed>New unreported left college: San Francisco State University (Jun 2018 start)
003f400000KvxRcAAJ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000TlTMoAAN,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start)
003f400000KvxOKAAZ,True,<Changed>New unreported left college: College of San Mateo (Jan 2019 start); <Changed>New unreported left college: Canada College (Jan 2018 start)
003f400000TlTQcAAN,True,<Changed>New unreported left college: San Francisco State University (Aug 2018 start)
003f400000KvxgXAAR,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2018 start)
003f400001Xsrj2AAB,True,<Warning>Attending enrollment not confirmed by NSC and <Warning>Changed Degree Type from Bachelor's to Associate's or Certificate (TBD): Highline Community College (Sep 2020 start)
003f400000KvxQxAAJ,True,<Changed>New unreported left college: De Anza College (Jan 2019 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400001XsrvbAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f40000169hvpAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jan 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jan 2020 start)
003f400001XsroKAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400000KvxMuAAJ,True,<Changed>New unreported left college: Canada College (Jan 2016 start)
003f400000KvxTZAAZ,True,<Changed>New unreported left college: Foothill College (Jul 2018 start)
003f400000KvxS3AAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): Western University of Health Sciences (Jun 2019 start); <Changed>New unreported left college: Mt. San Antonio College (Aug 2018 start)
003f400000KvxYQAAZ,True,<Changed>New unreported left college: Canada College (Aug 2017 start)
003f400000Kvxe7AAB,True,<Changed>New unreported left college: Ohlone Community College (Jun 2018 start)
003f400000KvxWMAAZ,True,<Changed>New unreported left college: Foothill College (Sep 2017 start)
003f400000TlTP5AAN,True,<Changed>New unreported left college: Notre Dame de Namur University (Aug 2018 start); <Warning>Attending enrollment not confirmed by NSC: Monterey Peninsula College (Aug 2020 start)
003f400000TlTN1AAN,True,<Changed>New unreported left college: Coconino County Community College (Aug 2018 start)
003f40000169hshAAA,True,<Warning>Attending enrollment not confirmed by NSC: Carrington College California-San Jose (Sep 2020 start)
003f400000KvxdcAAB,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2018 start)
003f400000KvxdoAAB,True,<Changed>New unreported left college: San Jose State University (Aug 2017 start); <Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2019 start); <Added>NSC indicates previously unreported enrollment (Transferred out):  (Jun 2018 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2018 start)
003f400000KvxQPAAZ,True,<Added>NSC indicates previously unreported enrollment (Transferred out):  (Jan 2017 start); <Warning>Transferred out enrollment not confirmed by NSC: Evergreen Valley College (Jan 2017 start)
003f40000169hwCAAQ,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000KvxWSAAZ,True,<Changed>New unreported left college: San Jose City College (Jun 2018 start)
003f400000KvxT4AAJ,True,<Changed>New unreported left college: Foothill College (Sep 2018 start)
003f400001Xsrj7AAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Irvine (Sep 2020 start)
003f400000KvxVHAAZ,True,<Changed>New unreported left college: De Anza College (Jan 2019 start)
003f400000KvxJ4AAJ,True,<Changed>New unreported graduation (was Withdrew): University of California-Santa Cruz (Jun 2020); <Warning>Graduated enrollment not confirmed by NSC: University of California-Santa Cruz (Jun 2020 start)
003f400000KvxZ2AAJ,True,<Changed>New unreported left college: Foothill College (Jul 2018 start)
003f400001XsrsDAAR,True,<Warning>Attending enrollment not confirmed by NSC: Santa Clara University (Sep 2020 start)
003f400000KvxLyAAJ,True,<Changed>New unreported left college: College of Alameda (Jan 2019 start)
003f400001XsriDAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400000xFjyfAAC,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001XsrqkAAB,True,<Warning>Attending enrollment not confirmed by NSC: University of California-Davis (Sep 2020 start)
003f400000KvxeJAAR,True,<Changed>New unreported left college: City College of San Francisco (Aug 2018 start)
003f400000KvxNOAAZ,True,<Changed>New unreported left college: University of California-San Diego (Oct 2014 start); <Changed>New unreported left college: Foothill College (Sep 2018 start)
003f400000KvxSAAAZ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-Irvine (Sep 2015 start)
003f40000169i00AAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000KvxJZAAZ,True,<Changed>New unreported left college: Spokane Falls Community College (Sep 2018 start)
003f400000KvxIUAAZ,True,<Warning>Attending enrollment not confirmed by NSC: City College of San Francisco (Sep 2018 start)
003f400001XsrvoAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start)
003f40000169i0gAAA,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Jun 2020 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Jun 2020 start)
003f400000Kvxd8AAB,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Added>NSC indicates previously unreported enrollment (Withdrew):  (Sep 2017 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2017 start)
003f400000Kvx4AAAR,True,<Changed>New unreported left college: Skyline College (Aug 2018 start)
003f400000KvxW2AAJ,True,<Not changed>Graduation not confirmed (Attending in NSC): University of California-Los Angeles (Sep 2016 start)
003f400000KvxeDAAR,True,<Changed>New unreported left college: Foothill College (Jul 2018 start); <Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400001XsrngAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000KvxYlAAJ,True,<Changed>New unreported left college: West Valley College (May 2018 start)
003f400000KvxMQAAZ,True,<Changed>New unreported left college: Canada College (Jan 2017 start); <Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f400000TlTP1AAN,True,<Changed>New unreported left college: California State University-East Bay (Aug 2018 start)
003f400000OdnFbAAJ,True,<Warning>Attending enrollment not confirmed by NSC: San Jose State University (Aug 2020 start)
003f400000xFjyqAAC,True,<Warning>Attending enrollment not confirmed by NSC: Canada College (Aug 2020 start)
003f400000TlTR9AAN,True,<Changed>New unreported left college: San Francisco State University (Aug 2018 start)
003f400000KvxTHAAZ,True,<Changed>New unreported left college: Foothill College (Jun 2016 start); <Warning>Attending enrollment not confirmed by NSC: Foothill College (Sep 2020 start)
003f40000169uEQAAY,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400001XsrwDAAR,True,<Warning>Attending enrollment not confirmed by NSC: George Washington University (Aug 2020 start)
003f400000KvxYcAAJ,True,<Changed>New unreported left college: University of California-Merced (Aug 2017 start)
003f400001XsrqhAAB,True,<Warning>Attending enrollment not confirmed by NSC: San Jose City College (Aug 2020 start)
003f400001XsriRAAR,True,<Warning>Attending enrollment not confirmed by NSC: University of Washington-Seattle Campus (Sep 2020 start)
003f400001XsrqmAAB,True,<Warning>Attending enrollment not confirmed by NSC: De Anza College (Sep 2020 start)
003f400000KvxOfAAJ,True,<Changed>New unreported left college: College of San Mateo (Mar 2019 start)
003f400000TlTL6AAN,True,<Not changed>Graduation not confirmed (Attending in NSC): Foothill College (Sep 2018 start); <Warning>Attending enrollment not confirmed by NSC: University of California-Santa Cruz (Sep 2020 start)
003f400000KvxUuAAJ,True,<Changed>New unreported left college: De Anza College (Jan 2018 start)
003f40000169uEdAAI,True,<Added>NSC indicates previously unreported enrollment (Attending):  (Sep 2019 start); <Warning>Attending enrollment not confirmed by NSC: Evergreen Valley College (Sep 2019 start)
003f400000KvxfHAAR,True,<Changed>New unreported graduation (was Transferred out): Skyline College (Dec 2019); <Warning>Graduated enrollment not confirmed by NSC: Skyline College (Dec 2019 start)
003f400000KvxIwAAJ,True,<Changed>New unreported left college: Lake Tahoe Community College (Jan 2019 start)
003f400000KvxU0AAJ,True,<Changed>New unreported left college: San Joaquin Delta College (Jan 2017 start); <Changed>New unreported left college: Chabot College (Jan 2019 start); <Warning>Withdrew enrollment not confirmed by NSC: Chabot College (Aug 2020 start)
